field_id,season,cropped,ndvi_max,ndvi_amp,sos,pos_ndvi,eos,pos_ndre,ndre_lead_days,ndre_at_peak,s2rep_at_peak,cire_at_peak,stress_days_prepeak,senescence_days,min_decouple_z_prepeak,worst_date,s2rep_z,f_decouple,f_lead,f_rep,stress_score,stress_class,survey_no,field_area_ha
FLD0379,Kharif 2026,True,0.689,0.298,2026-06-21,2026-07-11,,2026-07-11,0.000,0.426,716.594,1.488,0.000,0.000,-0.137,2026-07-11,-0.771,False,False,False,0,none,334iS,1.091
FLD0384,Kharif 2026,True,0.857,0.192,2026-08-25,2026-09-09,,2026-09-09,0.000,0.576,721.659,2.460,0.000,0.000,1.221,2026-08-25,0.833,False,False,False,0,none,322,2.817
FLD0397,Kharif 2026,True,0.845,0.285,2026-07-16,2026-07-31,,2026-07-31,0.000,0.542,718.817,2.083,0.000,0.000,0.937,2026-07-16,-0.067,False,False,False,0,none,72,1.005
FLD0398,Kharif 2026,True,0.843,0.154,2026-07-16,2026-07-31,,2026-07-31,0.000,0.575,720.729,2.439,0.000,0.000,1.801,2026-07-26,0.538,False,False,False,0,none,74,2.198
FLD0405,Kharif 2026,True,0.755,0.167,2026-08-25,2026-09-09,,2026-09-09,0.000,0.519,719.312,1.956,0.000,0.000,1.012,2026-08-25,0.090,False,False,False,0,none,80,0.300
FLD0408,Kharif 2026,True,0.768,0.175,2026-07-21,2026-07-31,,2026-07-31,0.000,0.481,717.302,1.709,0.000,0.000,0.405,2026-07-21,-0.547,False,False,False,0,none,83,0.304
FLD0417,Kharif 2026,True,0.810,0.276,2026-07-01,2026-07-11,,2026-07-11,0.000,0.516,718.344,1.652,0.000,0.000,-0.560,2026-07-06,-0.217,False,False,False,0,none,203,0.359
FLD0423,Kharif 2026,True,0.820,0.322,2026-06-26,2026-07-11,,2026-07-11,0.000,0.495,717.658,1.736,0.000,0.000,-0.097,2026-07-01,-0.434,False,False,False,0,none,21,0.266
FLD0431,Kharif 2026,True,0.837,0.290,2026-06-16,2026-09-09,,2026-09-09,0.000,0.543,720.573,2.075,0.000,0.000,-0.076,2026-06-21,0.489,False,False,False,0,none,338,0.922
FLD0433,Kharif 2026,True,0.843,0.380,2026-06-26,2026-09-09,,2026-09-09,0.000,0.553,720.515,2.196,0.000,0.000,0.015,2026-06-26,0.471,False,False,False,0,none,340,0.468
FLD0434,Kharif 2026,True,0.902,0.287,2026-06-06,2026-09-09,,2026-09-09,0.000,0.605,722.067,2.759,0.000,0.000,-0.308,2026-06-16,0.962,False,False,False,0,none,341,0.287
FLD0441,Kharif 2026,True,0.824,0.348,2026-06-21,2026-07-11,,2026-07-11,0.000,0.533,717.309,1.921,0.000,0.000,0.806,2026-07-11,-0.544,False,False,False,0,none,222,0.270
FLD0449,Kharif 2026,True,0.753,0.159,2026-06-01,2026-06-21,2026-08-25,2026-06-16,5.000,0.471,716.666,1.423,0.000,0.000,-0.050,2026-06-21,-0.748,False,False,False,0,none,387,0.493
FLD0458,Kharif 2026,True,0.898,0.645,2026-07-01,2026-07-31,2026-09-09,2026-07-31,0.000,0.567,718.797,2.346,0.000,0.000,-0.050,2026-08-05,-0.073,False,False,False,0,none,399,0.191
FLD0459,Kharif 2026,True,0.643,0.165,2026-06-11,2026-09-14,,2026-09-14,0.000,0.462,721.898,1.736,0.000,0.000,-0.869,2026-06-21,0.909,False,False,False,0,none,400,0.692
FLD0466,Kharif 2026,True,0.734,0.213,2026-07-26,2026-08-05,2026-09-09,2026-08-05,0.000,0.474,718.336,1.635,0.000,0.000,-0.029,2026-08-10,-0.219,False,False,False,0,none,404,0.541
FLD0467,Kharif 2026,True,0.822,0.186,2026-06-11,2026-07-26,2026-08-25,2026-07-31,-5.000,0.530,718.645,2.103,0.000,0.000,0.022,2026-06-21,-0.121,False,False,False,0,none,405,0.508
FLD0468,Kharif 2026,True,0.756,0.181,2026-06-16,2026-09-09,,2026-09-09,0.000,0.516,721.174,1.965,0.000,0.000,0.105,2026-07-16,0.679,False,False,False,0,none,329,0.213
FLD0002,Kharif 2026,False,0.586,,,,,,,,,,,,,,,False,False,False,0,no crop,315,1.283
FLD0006,Kharif 2026,False,0.821,,,,,,,,,,,,,,,False,False,False,0,no crop,313,2.081
FLD0021,Kharif 2026,False,0.840,,,,,,,,,,,,,,,False,False,False,0,no crop,381,1.248
FLD0022,Kharif 2026,False,0.794,,,,,,,,,,,,,,,False,False,False,0,no crop,382,1.590
FLD0024,Kharif 2026,False,0.754,,,,,,,,,,,,,,,False,False,False,0,no crop,383,2.004
FLD0033,Kharif 2026,False,0.537,,,,,,,,,,,,,,,False,False,False,0,no crop,371,1.497
FLD0034,Kharif 2026,False,0.843,,,,,,,,,,,,,,,False,False,False,0,no crop,370,1.448
FLD0051,Kharif 2026,False,0.525,,,,,,,,,,,,,,,False,False,False,0,no crop,483,0.839
FLD0052,Kharif 2026,False,0.808,,,,,,,,,,,,,,,False,False,False,0,no crop,471,5.793
FLD0053,Kharif 2026,False,0.502,,,,,,,,,,,,,,,False,False,False,0,no crop,470,0.850
FLD0054,Kharif 2026,False,0.638,,,,,,,,,,,,,,,False,False,False,0,no crop,484,8.564
FLD0069,Kharif 2026,False,0.635,,,,,,,,,,,,,,,False,False,False,0,no crop,463,1.077
FLD0070,Kharif 2026,False,0.584,,,,,,,,,,,,,,,False,False,False,0,no crop,464,1.063
FLD0102,Kharif 2026,False,0.774,,,,,,,,,,,,,,,False,False,False,0,no crop,68,0.333
FLD0106,Kharif 2026,False,0.867,,,,,,,,,,,,,,,False,False,False,0,no crop,50,0.808
FLD0117,Kharif 2026,False,0.581,,,,,,,,,,,,,,,False,False,False,0,no crop,63,3.536
FLD0132,Kharif 2026,False,0.772,,,,,,,,,,,,,,,False,False,False,0,no crop,98,11.601
FLD0139,Kharif 2026,False,0.653,,,,,,,,,,,,,,,False,False,False,0,no crop,111,0.590
FLD0153,Kharif 2026,False,0.736,,,,,,,,,,,,,,,False,False,False,0,no crop,137,5.877
FLD0164,Kharif 2026,False,0.736,,,,,,,,,,,,,,,False,False,False,0,no crop,134,0.665
FLD0166,Kharif 2026,False,0.760,,,,,,,,,,,,,,,False,False,False,0,no crop,153,2.217
FLD0172,Kharif 2026,False,0.663,,,,,,,,,,,,,,,False,False,False,0,no crop,161,1.247
FLD0177,Kharif 2026,False,0.380,,,,,,,,,,,,,,,False,False,False,0,no crop,207,1.663
FLD0178,Kharif 2026,False,0.441,,,,,,,,,,,,,,,False,False,False,0,no crop,134,0.640
FLD0179,Kharif 2026,False,0.717,,,,,,,,,,,,,,,False,False,False,0,no crop,131,0.897
FLD0184,Kharif 2026,False,0.794,,,,,,,,,,,,,,,False,False,False,0,no crop,126,0.598
FLD0189,Kharif 2026,False,0.609,,,,,,,,,,,,,,,False,False,False,0,no crop,125,0.724
FLD0190,Kharif 2026,False,0.613,,,,,,,,,,,,,,,False,False,False,0,no crop,123,1.480
FLD0192,Kharif 2026,False,0.794,,,,,,,,,,,,,,,False,False,False,0,no crop,114,5.195
FLD0193,Kharif 2026,False,0.798,,,,,,,,,,,,,,,False,False,False,0,no crop,113,3.690
FLD0194,Kharif 2026,False,0.736,,,,,,,,,,,,,,,False,False,False,0,no crop,112,1.490
FLD0198,Kharif 2026,False,0.324,,,,,,,,,,,,,,,False,False,False,0,no crop,118,0.239
FLD0207,Kharif 2026,False,0.443,,,,,,,,,,,,,,,False,False,False,0,no crop,498,0.486
FLD0219,Kharif 2026,False,0.528,,,,,,,,,,,,,,,False,False,False,0,no crop,497,0.412
FLD0220,Kharif 2026,False,0.593,,,,,,,,,,,,,,,False,False,False,0,no crop,496,0.335
FLD0221,Kharif 2026,False,0.449,,,,,,,,,,,,,,,False,False,False,0,no crop,494,0.466
FLD0235,Kharif 2026,False,0.627,,,,,,,,,,,,,,,False,False,False,0,no crop,353,1.433
FLD0238,Kharif 2026,False,0.335,,,,,,,,,,,,,,,False,False,False,0,no crop,359,0.370
FLD0250,Kharif 2026,False,0.765,,,,,,,,,,,,,,,False,False,False,0,no crop,308,4.689
FLD0251,Kharif 2026,False,0.737,,,,,,,,,,,,,,,False,False,False,0,no crop,230,14.255
FLD0252,Kharif 2026,False,0.896,,,,,,,,,,,,,,,False,False,False,0,no crop,231,2.317
FLD0254,Kharif 2026,False,0.820,,,,,,,,,,,,,,,False,False,False,0,no crop,272,6.659
FLD0256,Kharif 2026,False,0.502,,,,,,,,,,,,,,,False,False,False,0,no crop,240,7.061
FLD0281,Kharif 2026,False,0.873,,,,,,,,,,,,,,,False,False,False,0,no crop,410,0.567
FLD0290,Kharif 2026,False,0.660,,,,,,,,,,,,,,,False,False,False,0,no crop,307,7.304
FLD0291,Kharif 2026,False,0.727,,,,,,,,,,,,,,,False,False,False,0,no crop,301,0.366
FLD0294,Kharif 2026,False,0.720,,,,,,,,,,,,,,,False,False,False,0,no crop,304,0.485
FLD0295,Kharif 2026,False,0.798,,,,,,,,,,,,,,,False,False,False,0,no crop,297,0.180
FLD0297,Kharif 2026,False,0.814,,,,,,,,,,,,,,,False,False,False,0,no crop,296,0.631
FLD0303,Kharif 2026,False,0.634,,,,,,,,,,,,,,,False,False,False,0,no crop,300,12.948
FLD0304,Kharif 2026,False,0.721,,,,,,,,,,,,,,,False,False,False,0,no crop,285,0.515
FLD0307,Kharif 2026,False,0.810,,,,,,,,,,,,,,,False,False,False,0,no crop,287,1.377
FLD0309,Kharif 2026,False,0.746,,,,,,,,,,,,,,,False,False,False,0,no crop,288,0.433
FLD0310,Kharif 2026,False,0.650,,,,,,,,,,,,,,,False,False,False,0,no crop,289,0.364
FLD0311,Kharif 2026,False,0.677,,,,,,,,,,,,,,,False,False,False,0,no crop,291,1.043
FLD0313,Kharif 2026,False,0.678,,,,,,,,,,,,,,,False,False,False,0,no crop,277,0.823
FLD0329,Kharif 2026,False,0.768,,,,,,,,,,,,,,,False,False,False,0,no crop,276,6.138
FLD0330,Kharif 2026,False,0.630,,,,,,,,,,,,,,,False,False,False,0,no crop,259,5.839
FLD0337,Kharif 2026,False,0.323,,,,,,,,,,,,,,,False,False,False,0,no crop,254,8.463
FLD0348,Kharif 2026,False,0.324,,,,,,,,,,,,,,,False,False,False,0,no crop,235,3.203
FLD0351,Kharif 2026,False,0.374,,,,,,,,,,,,,,,False,False,False,0,no crop,234,5.447
FLD0352,Kharif 2026,False,0.591,,,,,,,,,,,,,,,False,False,False,0,no crop,233,3.235
FLD0354,Kharif 2026,False,0.508,,,,,,,,,,,,,,,False,False,False,0,no crop,213,1.988
FLD0359,Kharif 2026,False,0.270,,,,,,,,,,,,,,,False,False,False,0,no crop,215,0.765
FLD0360,Kharif 2026,False,0.525,,,,,,,,,,,,,,,False,False,False,0,no crop,216,1.926
FLD0367,Kharif 2026,False,0.730,,,,,,,,,,,,,,,False,False,False,0,no crop,206,10.302
FLD0369,Kharif 2026,False,0.817,,,,,,,,,,,,,,,False,False,False,0,no crop,185,0.290
FLD0378,Kharif 2026,False,0.342,,,,,,,,,,,,,,,False,False,False,0,no crop,341iS,3.452
FLD0385,Kharif 2026,False,0.744,,,,,,,,,,,,,,,False,False,False,0,no crop,359,1.889
FLD0388,Kharif 2026,False,0.634,,,,,,,,,,,,,,,False,False,False,0,no crop,485,0.731
FLD0395,Kharif 2026,False,0.681,,,,,,,,,,,,,,,False,False,False,0,no crop,445,17.868
FLD0402,Kharif 2026,False,0.598,,,,,,,,,,,,,,,False,False,False,0,no crop,84,3.092
FLD0404,Kharif 2026,False,0.879,,,,,,,,,,,,,,,False,False,False,0,no crop,78,0.334
FLD0426,Kharif 2026,False,0.702,,,,,,,,,,,,,,,False,False,False,0,no crop,24,1.749
FLD0437,Kharif 2026,False,0.777,,,,,,,,,,,,,,,False,False,False,0,no crop,341,0.996
FLD0460,Kharif 2026,False,0.703,,,,,,,,,,,,,,,False,False,False,0,no crop,401,0.173
FLD0463,Kharif 2026,False,0.713,,,,,,,,,,,,,,,False,False,False,0,no crop,404,0.289
FLD0464,Kharif 2026,False,0.743,,,,,,,,,,,,,,,False,False,False,0,no crop,405,0.281
FLD0458,Rabi 2025-26,True,0.882,0.175,2025-12-18,2026-01-12,2026-02-11,2026-02-26,-45.000,0.446,713.231,1.152,40.000,15.000,-2.485,2026-01-07,-1.061,True,False,True,2,moderate,399,0.191
FLD0003,Rabi 2025-26,True,0.774,0.169,2025-12-08,2025-12-28,2026-01-22,2026-01-12,-15.000,0.422,712.422,1.127,35.000,0.000,-1.779,2025-12-08,-1.413,True,False,True,2,moderate,310,2.256
FLD0286,Rabi 2025-26,True,0.772,0.170,2025-11-18,2025-12-03,2026-02-11,2026-01-27,-55.000,0.392,712.219,1.162,30.000,30.000,-2.417,2025-11-18,-1.502,True,False,True,2,moderate,319,0.365
FLD0334,Rabi 2025-26,True,0.549,0.284,2025-11-03,2025-11-13,2025-12-08,2025-11-03,10.000,0.260,710.188,0.711,25.000,10.000,-1.973,2025-11-18,-2.388,True,False,True,2,moderate,261,10.225
FLD0442,Rabi 2025-26,True,0.871,0.203,2025-11-03,2025-12-03,2026-01-12,2025-11-03,30.000,0.487,715.373,1.638,25.000,35.000,-2.258,2025-12-08,-0.126,True,True,False,2,moderate,223,0.941
FLD0284,Rabi 2025-26,True,0.792,0.161,2025-12-18,2026-01-07,2026-02-16,2026-02-11,-35.000,0.413,710.935,1.148,20.000,0.000,-1.793,2025-12-23,-2.062,True,False,True,2,moderate,368,4.492
FLD0235,Rabi 2025-26,True,0.670,0.214,2025-11-08,2025-11-28,2026-01-02,2025-11-08,20.000,0.381,714.025,1.259,15.000,15.000,-2.098,2025-12-08,-0.714,True,True,False,2,moderate,353,1.433
FLD0451,Rabi 2025-26,True,0.804,0.170,2025-12-08,2025-12-08,2026-01-12,2026-03-13,-95.000,0.419,712.170,1.171,15.000,5.000,-1.680,2025-12-13,-1.523,True,False,True,2,moderate,390,0.374
FLD0197,Rabi 2025-26,True,0.729,0.192,2025-12-08,2026-03-13,,2025-12-08,95.000,0.400,712.898,1.202,5.000,0.000,-1.502,2026-02-06,-1.206,False,True,True,2,moderate,117,2.567
FLD0069,Rabi 2025-26,True,0.786,0.167,2025-11-03,2025-11-18,2025-12-08,2025-11-13,5.000,0.449,714.220,1.329,25.000,25.000,-2.413,2025-11-28,-0.629,True,False,False,1,mild,463,1.077
FLD0276,Rabi 2025-26,True,0.799,0.404,2025-11-28,2025-12-08,2026-02-01,2025-12-08,0.000,0.451,715.462,1.561,25.000,5.000,-2.175,2025-12-13,-0.087,True,False,False,1,mild,418,3.009
FLD0417,Rabi 2025-26,True,0.912,0.239,2025-11-23,2025-12-08,,2025-12-08,0.000,0.508,715.360,1.780,25.000,5.000,-2.499,2025-12-08,-0.132,True,False,False,1,mild,203,0.359
FLD0421,Rabi 2025-26,True,0.907,0.271,2025-11-23,2025-12-08,,2025-11-23,15.000,0.477,714.016,1.579,20.000,5.000,-3.932,2025-12-13,-0.718,True,False,False,1,mild,198,0.348
FLD0155,Rabi 2025-26,True,0.746,0.169,2025-12-08,2025-12-08,2026-02-26,2025-12-08,0.000,0.410,713.590,1.235,15.000,5.000,-1.715,2025-12-18,-0.904,True,False,False,1,mild,141,2.192
FLD0174,Rabi 2025-26,True,0.670,0.160,2025-11-18,2025-11-18,2025-12-23,2025-11-18,0.000,0.420,717.205,1.338,15.000,20.000,-2.353,2025-11-28,0.673,True,False,False,1,mild,162,1.190
FLD0246,Rabi 2025-26,True,0.761,0.165,2025-11-18,2025-11-18,2026-03-08,2026-02-26,-100.000,0.431,714.178,1.283,15.000,35.000,-1.785,2025-11-28,-0.648,True,False,False,1,mild,354,5.519
FLD0300,Rabi 2025-26,True,0.829,0.184,2026-01-27,2026-02-11,2026-03-08,2026-02-11,0.000,0.464,715.312,1.624,15.000,0.000,-1.916,2026-01-27,-0.153,True,False,False,1,mild,413,2.989
FLD0434,Rabi 2025-26,True,0.803,0.188,2025-12-08,2026-02-11,2026-03-03,2026-02-11,0.000,0.490,715.757,1.579,15.000,0.000,-1.842,2025-12-13,0.041,True,False,False,1,mild,341,0.287
FLD0443,Rabi 2025-26,True,0.898,0.373,2025-11-08,2025-12-08,2026-02-01,2026-01-17,-40.000,0.501,715.398,1.705,15.000,0.000,-1.679,2025-12-08,-0.115,True,False,False,1,mild,221,1.278
FLD0196,Rabi 2025-26,True,0.907,0.430,2025-12-08,2025-12-08,2025-12-23,2025-12-08,0.000,0.449,711.236,1.348,10.000,0.000,-3.137,2025-12-08,-1.931,False,False,True,1,mild,116,0.796
FLD0214,Rabi 2025-26,True,0.800,0.240,2025-11-03,2026-01-22,2026-02-11,2025-11-08,75.000,0.510,719.470,1.808,5.000,0.000,-1.548,2026-01-27,1.661,False,True,False,1,mild,3,0.218
FLD0188,Rabi 2025-26,True,0.686,0.186,2025-11-08,2025-11-08,2026-01-12,2025-12-13,-35.000,0.373,712.149,1.038,0.000,0.000,-1.392,2025-11-18,-1.533,False,False,True,1,mild,129,9.804
FLD0209,Rabi 2025-26,True,0.701,0.165,2025-11-08,2025-11-13,2025-11-28,2025-11-13,0.000,0.378,712.417,1.133,0.000,0.000,-1.494,2025-11-13,-1.416,False,False,True,1,mild,7,0.899
FLD0245,Rabi 2025-26,True,0.902,0.169,2025-11-18,2026-01-12,2026-01-22,2026-01-12,0.000,0.467,710.779,1.248,0.000,0.000,-1.050,2026-01-07,-2.130,False,False,True,1,mild,346,1.211
FLD0338,Rabi 2025-26,True,0.589,0.202,2025-11-28,2025-12-08,2026-01-22,2025-12-08,0.000,0.322,713.337,0.786,0.000,0.000,-0.618,2025-12-18,-1.014,False,False,True,1,mild,255,6.599
FLD0348,Rabi 2025-26,True,0.555,0.330,2025-11-08,2025-11-18,2025-12-23,2025-11-18,0.000,0.292,712.488,0.702,0.000,0.000,-0.630,2025-11-18,-1.385,False,False,True,1,mild,235,3.203
FLD0368,Rabi 2025-26,True,0.771,0.192,2025-12-08,2026-03-13,,2025-12-08,95.000,0.425,713.940,1.195,0.000,0.000,-1.035,2026-03-03,-0.752,False,True,False,1,mild,184,2.253
FLD0379,Rabi 2025-26,True,0.685,0.284,2025-11-28,2025-11-28,2026-01-02,2025-11-28,0.000,0.413,712.105,1.175,0.000,0.000,-0.526,2025-12-03,-1.552,False,False,True,1,mild,334iS,1.091
FLD0423,Rabi 2025-26,True,0.855,0.168,2025-11-03,2026-01-17,2026-03-03,2025-11-03,75.000,0.479,714.438,1.397,0.000,0.000,-0.839,2026-01-27,-0.534,False,True,False,1,mild,21,0.266
FLD0446,Rabi 2025-26,True,0.816,0.210,2025-11-03,2026-02-16,,2025-11-03,105.000,0.473,717.388,1.502,0.000,0.000,-1.448,2026-02-01,0.753,False,True,False,1,mild,220,0.649
FLD0447,Rabi 2025-26,True,0.835,0.368,2025-11-03,2025-12-08,2026-02-01,2025-11-08,30.000,0.479,715.352,1.472,0.000,0.000,-0.142,2025-12-08,-0.135,False,True,False,1,mild,492,0.556
FLD0377,Rabi 2025-26,True,0.789,0.521,2025-11-03,2025-11-03,2025-11-28,2025-11-03,0.000,0.422,715.313,1.296,5.000,0.000,-1.550,2025-11-13,-0.153,False,False,False,0,none,341iS,1.374
FLD0004,Rabi 2025-26,True,0.700,0.150,2025-12-08,2025-12-08,2026-01-27,2025-12-08,0.000,0.399,714.976,1.221,0.000,0.000,-0.428,2025-12-18,-0.300,False,False,False,0,none,311,2.136
FLD0021,Rabi 2025-26,True,0.849,0.162,2025-12-08,2025-12-08,2026-01-12,2026-01-22,-45.000,0.496,716.982,1.800,0.000,0.000,-1.308,2025-12-08,0.576,False,False,False,0,none,381,1.248
FLD0025,Rabi 2025-26,True,0.910,0.317,2025-12-08,2025-12-08,2026-01-12,2025-12-08,0.000,0.535,717.241,1.980,0.000,0.000,-0.446,2025-12-08,0.688,False,False,False,0,none,385,1.016
FLD0027,Rabi 2025-26,True,0.877,0.269,2025-12-08,2025-12-08,2026-01-12,2025-12-08,0.000,0.530,717.806,1.939,0.000,0.000,-0.547,2025-12-13,0.935,False,False,False,0,none,386iS,0.078
FLD0028,Rabi 2025-26,True,0.944,0.325,2025-12-08,2025-12-08,2026-01-12,2025-12-08,0.000,0.564,717.624,2.157,0.000,0.000,-0.742,2025-12-18,0.856,False,False,False,0,none,386,0.314
FLD0060,Rabi 2025-26,True,0.858,0.184,2026-02-26,2026-03-13,,2026-03-13,0.000,0.479,715.139,1.522,0.000,0.000,-0.901,2026-03-13,-0.228,False,False,False,0,none,457,0.899
FLD0072,Rabi 2025-26,True,0.861,0.186,2025-11-18,2025-12-08,2026-02-26,2025-12-08,0.000,0.479,715.187,1.654,0.000,0.000,-0.604,2025-12-03,-0.208,False,False,False,0,none,466,1.194
FLD0073,Rabi 2025-26,True,0.860,0.358,2025-11-18,2025-11-18,2026-02-11,2026-01-27,-70.000,0.491,715.975,1.702,0.000,0.000,0.183,2025-11-18,0.136,False,False,False,0,none,467,0.343
FLD0076,Rabi 2025-26,True,0.811,0.187,2025-12-08,2025-12-28,2026-02-06,2025-12-28,0.000,0.464,713.730,1.299,0.000,0.000,-0.311,2026-01-07,-0.843,False,False,False,0,none,469,1.900
FLD0079,Rabi 2025-26,True,0.754,0.224,2026-01-27,2026-02-11,,2026-03-13,-30.000,0.439,716.647,1.344,0.000,0.000,-1.160,2026-02-01,0.430,False,False,False,0,none,28,5.705
FLD0090,Rabi 2025-26,True,0.904,0.379,2025-11-18,2025-11-28,2026-01-07,2025-11-28,0.000,0.572,719.523,2.364,0.000,0.000,-0.771,2025-12-08,1.684,False,False,False,0,none,39,1.861
FLD0092,Rabi 2025-26,True,0.800,0.179,2025-12-08,2025-12-08,2026-02-26,2025-12-08,0.000,0.472,716.223,1.795,0.000,0.000,-0.913,2025-12-18,0.244,False,False,False,0,none,40,2.468
FLD0093,Rabi 2025-26,True,0.787,0.271,2025-12-08,2025-12-08,2025-12-28,2025-12-08,0.000,0.489,717.753,1.660,0.000,0.000,-0.929,2025-12-08,0.912,False,False,False,0,none,38,2.841
FLD0095,Rabi 2025-26,True,0.864,0.364,2025-12-08,2025-12-08,2025-12-28,2025-12-08,0.000,0.524,717.154,1.915,0.000,15.000,-0.239,2025-12-18,0.651,False,False,False,0,none,13,3.177
FLD0102,Rabi 2025-26,True,0.741,0.203,2026-01-02,2026-01-17,2026-02-06,2026-01-12,5.000,0.463,719.783,1.577,0.000,0.000,-0.354,2026-01-27,1.798,False,False,False,0,none,68,0.333
FLD0127,Rabi 2025-26,True,0.848,0.202,2025-11-18,2025-11-28,2026-01-02,2025-11-18,10.000,0.470,715.031,1.547,0.000,20.000,-0.851,2025-11-28,-0.276,False,False,False,0,none,72 rs 84,2.975
FLD0130,Rabi 2025-26,True,0.691,0.185,2025-11-28,2025-11-28,2026-01-02,2025-11-28,0.000,0.432,717.713,1.239,0.000,0.000,0.124,2025-12-08,0.895,False,False,False,0,none,102,0.289
FLD0135,Rabi 2025-26,True,0.864,0.212,2025-11-28,2025-11-28,2026-01-12,2025-11-28,0.000,0.472,713.519,1.517,0.000,0.000,-1.371,2025-12-03,-0.935,False,False,False,0,none,95,1.942
FLD0137,Rabi 2025-26,True,0.849,0.200,2025-11-18,2025-11-28,2026-01-07,2025-11-18,10.000,0.471,715.366,1.538,0.000,0.000,-1.039,2025-12-03,-0.130,False,False,False,0,none,93,2.288
FLD0144,Rabi 2025-26,True,0.935,0.184,2025-12-08,2025-12-08,2026-01-12,2025-12-08,0.000,0.571,718.269,2.217,0.000,0.000,0.005,2025-12-18,1.137,False,False,False,0,none,92,4.948
FLD0145,Rabi 2025-26,True,0.842,0.236,2025-12-08,2025-12-08,2026-01-12,2025-12-08,0.000,0.503,717.268,1.838,0.000,0.000,-0.073,2025-12-18,0.700,False,False,False,0,none,91,6.016
FLD0149,Rabi 2025-26,True,0.809,0.180,2025-12-08,2025-12-08,2025-12-28,2025-12-08,0.000,0.473,715.466,1.472,0.000,0.000,-0.582,2025-12-18,-0.086,False,False,False,0,none,139,4.168
FLD0151,Rabi 2025-26,True,0.740,0.183,2025-12-08,2026-01-27,2026-02-11,2026-01-27,0.000,0.442,718.931,1.492,0.000,0.000,-0.632,2026-01-02,1.426,False,False,False,0,none,144,4.851
FLD0152,Rabi 2025-26,True,0.723,0.222,2025-12-08,2026-03-13,,2026-03-13,0.000,0.467,718.111,1.498,0.000,0.000,-0.491,2026-01-02,1.068,False,False,False,0,none,145,2.606
FLD0158,Rabi 2025-26,True,0.837,0.252,2025-12-08,2025-12-08,2026-01-22,2025-12-08,0.000,0.466,715.088,1.554,0.000,0.000,-0.430,2025-12-18,-0.251,False,False,False,0,none,147,1.793
FLD0166,Rabi 2025-26,True,0.766,0.205,2025-12-08,2025-12-08,2026-01-12,2025-12-08,0.000,0.453,716.338,1.464,0.000,0.000,-1.414,2025-12-08,0.295,False,False,False,0,none,153,2.217
FLD0167,Rabi 2025-26,True,0.794,0.255,2025-11-18,2025-12-03,2026-01-12,2025-11-28,5.000,0.437,714.340,1.461,0.000,5.000,-1.476,2025-12-08,-0.577,False,False,False,0,none,152,12.171
FLD0168,Rabi 2025-26,True,0.677,0.163,2025-11-18,2025-11-28,2025-12-23,2025-11-18,10.000,0.402,714.550,1.353,0.000,0.000,-0.664,2025-12-03,-0.485,False,False,False,0,none,151,11.425
FLD0177,Rabi 2025-26,True,0.591,0.261,2025-11-03,2025-11-03,2025-11-23,2025-11-03,0.000,0.340,713.936,1.005,0.000,5.000,-1.500,2025-11-13,-0.753,False,False,False,0,none,207,1.663
FLD0179,Rabi 2025-26,True,0.664,0.156,2026-02-26,2026-03-08,,2026-03-08,0.000,0.397,715.103,1.004,0.000,0.000,-1.495,2026-02-26,-0.244,False,False,False,0,none,131,0.897
FLD0180,Rabi 2025-26,True,0.855,0.361,2026-02-21,2026-03-03,,2026-03-03,0.000,0.524,719.905,1.614,0.000,0.000,-0.191,2026-03-13,1.851,False,False,False,0,none,132,0.218
FLD0182,Rabi 2025-26,True,0.729,0.241,2025-12-08,2025-12-08,2026-01-02,2025-12-08,0.000,0.458,717.227,1.404,0.000,0.000,-0.654,2025-12-13,0.682,False,False,False,0,none,128,1.003
FLD0183,Rabi 2025-26,True,0.764,0.191,2025-12-08,2026-01-17,2026-02-06,2026-01-17,0.000,0.464,719.150,1.518,0.000,0.000,-0.665,2026-01-27,1.521,False,False,False,0,none,127,2.003
FLD0185,Rabi 2025-26,True,0.853,0.455,2025-12-08,2025-12-08,2026-01-27,2025-12-08,0.000,0.510,717.287,1.786,0.000,0.000,0.335,2025-12-08,0.708,False,False,False,0,none,122,1.056
FLD0190,Rabi 2025-26,True,0.820,0.206,2025-12-08,2025-12-18,2026-01-07,2025-12-18,0.000,0.481,717.217,1.489,0.000,0.000,-0.561,2025-12-08,0.678,False,False,False,0,none,123,1.480
FLD0193,Rabi 2025-26,True,0.762,0.247,2025-12-08,2025-12-08,2025-12-18,2026-03-13,-95.000,0.440,715.255,1.463,0.000,5.000,-0.212,2025-12-08,-0.178,False,False,False,0,none,113,3.690
FLD0205,Rabi 2025-26,True,0.934,0.262,2025-12-08,2025-12-08,2026-02-11,2025-12-08,0.000,0.521,716.029,1.891,0.000,0.000,-1.324,2025-12-18,0.160,False,False,False,0,none,10,0.252
FLD0217,Rabi 2025-26,True,0.886,0.421,2025-12-08,2025-12-08,2025-12-28,2025-12-08,0.000,0.526,716.854,1.868,0.000,0.000,-0.870,2025-12-18,0.520,False,False,False,0,none,12,1.507
FLD0219,Rabi 2025-26,True,0.876,0.201,2025-11-23,2026-02-06,,2026-01-27,10.000,0.482,714.590,1.597,0.000,0.000,-0.448,2026-02-11,-0.468,False,False,False,0,none,497,0.412
